127.0.0.1 - - [08/Aug/2023:09:25:43 +0900] "GET / HTTP/1.1" 200 11428
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:39 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:42 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:42 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:43 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:43 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:43 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:43 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1623
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:49 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:49 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:49 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:50 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:50 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:50 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:50 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:37:57 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:38:31 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1623
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:39:13 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:39:13 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:39:13 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:39:13 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:39:14 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:39:15 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1680
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:36 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1668
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:59 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:59 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:40:59 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:41:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:41:04 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:30 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1740
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:30 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:30 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:47 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1764
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:54 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1763
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:57 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:42:59 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1763
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:43:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:43:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:43:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:43:07 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1762
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:43:50 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1778
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:43:57 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1777
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:09 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1794
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:22 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1813
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:26 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:27 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1813
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:37 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1830
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:43 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1830
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1830
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:56 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:44:56 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:08 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:09 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:09 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:09 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:11 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:12 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:46:12 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:47:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1923
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:47:40 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1905
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:47:40 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:47:40 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:47:54 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:01 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:06 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:06 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:06 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:08 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:08 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:08 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:17 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:17 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:17 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:21 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:21 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:23 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:23 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:23 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:24 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:25 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:25 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:26 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:26 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:26 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:48:30 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1905
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:06 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1906
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:12 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:28 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1945
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:38 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1967
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:45 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:45 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:47 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:47 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:48 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:48 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:48 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:52 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1985
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:49:58 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:17 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:21 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:22 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:23 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:27 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:29 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:35 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:35 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:35 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:37 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:37 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:41 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:50:51 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:16 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1998
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:27 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1998
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:30 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:32 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1999
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:36 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:39 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1999
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:44 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:48 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:49 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1999
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:51:58 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 1999
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:23 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:25 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:27 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:33 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2015
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:52:33 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:01 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:01 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:04 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:04 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:04 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2025
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:06 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:26 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2050
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:26 +0900] "GET /favicon.ico HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:31 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:33 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2051
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:55 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:53:55 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:54:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:54:05 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:54:07 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:15:54:09 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:09 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2091
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:09 +0900] "GET /workshop02/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:09 +0900] "GET /workshop02/img/cafe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:34 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:46 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:48 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:51 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:08:54 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:08 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:13 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:15 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:20 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:29 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:29 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:30 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:30 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:31 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:48 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
